,HourDK,SpotPurchase,SpotSale,SpotPriceEUR,ElbasAveragePriceEUR,ElbasMaxPriceEUR,ElbasMinPriceEUR
2179,2019-06-19 20:00:00,2515.9,571.9,51.07,56.35,65.0,47.5
2180,2019-06-19 21:00:00,2468.8,524.8,45.64,47.58,54.0,42.97
2181,2019-06-19 22:00:00,2465.5,521.5,40.08,37.09,40.16,28.0
2182,2019-06-19 23:00:00,2670.1,726.1,34.99,31.6,35.97,30.36
2183,2019-06-20 00:00:00,2495.1,801.0,30.75,31.25,35.11,30.0
2184,2019-06-20 01:00:00,2225.7,778.5,30.23,32.01,36.1,29.0
2185,2019-06-20 02:00:00,2017.1,771.3,29.87,33.42,36.5,30.9
2186,2019-06-20 03:00:00,1430.1,796.3,28.71,31.92,33.0,28.5
2187,2019-06-20 04:00:00,1083.5,826.1,28.54,32.54,34.3,29.1
2188,2019-06-20 05:00:00,1675.0,849.4,29.11,33.65,36.7,31.79
2189,2019-06-20 06:00:00,2235.0,809.4,30.93,39.54,42.1,34.2
2190,2019-06-20 07:00:00,2585.6,641.6,36.09,39.46,43.9,36.51
2191,2019-06-20 08:00:00,2288.1,601.8,39.68,36.69,39.39,34.79
2192,2019-06-20 09:00:00,2339.7,589.1,36.91,36.28,37.65,32.91
2193,2019-06-20 10:00:00,2539.5,661.0,35.69,35.98,37.65,34.14
2194,2019-06-20 11:00:00,2660.6,716.6,36.98,35.01,36.5,32.47
2195,2019-06-20 12:00:00,2763.7,819.7,36.08,33.89,36.0,31.12
2196,2019-06-20 13:00:00,2784.5,840.5,34.09,33.97,34.99,31.0
2197,2019-06-20 14:00:00,2782.0,843.5,33.17,33.93,35.0,30.93
2198,2019-06-20 15:00:00,2735.5,793.3,33.93,34.6,36.62,32.5
2199,2019-06-20 16:00:00,2707.2,763.2,33.54,38.93,43.2,35.6
2200,2019-06-20 17:00:00,2617.6,673.6,36.71,50.08,54.0,39.8
2201,2019-06-20 18:00:00,2313.1,451.5,39.62,48.19,66.0,44.0
2202,2019-06-20 19:00:00,2390.2,544.2,44.82,50.22,63.0,45.0
2203,2019-06-20 20:00:00,2394.2,491.5,51.96,42.0,42.0,42.0
2204,2019-06-20 21:00:00,2391.8,447.8,50.0,42.71,43.39,41.95
2205,2019-06-20 22:00:00,2367.1,423.1,46.63,38.24,38.47,37.87
2206,2019-06-20 23:00:00,2230.5,286.5,39.28,37.37,39.3,33.4
2207,2019-06-21 00:00:00,2254.8,310.8,34.3,34.19,34.95,32.99
2208,2019-06-21 01:00:00,2298.1,354.1,32.17,33.97,34.25,33.15
2209,2019-06-21 02:00:00,2255.9,311.9,31.92,31.89,34.0,30.0
2210,2019-06-21 03:00:00,2291.8,347.8,33.0,33.14,34.03,31.51
2211,2019-06-21 04:00:00,2274.9,330.9,33.42,32.87,35.0,31.95
2212,2019-06-21 05:00:00,2355.0,411.0,34.02,38.74,39.35,37.75
2213,2019-06-21 06:00:00,2334.8,390.8,40.72,45.59,47.0,45.0
2214,2019-06-21 07:00:00,2253.6,410.8,46.42,48.22,49.0,47.47
2215,2019-06-21 08:00:00,2277.0,478.2,47.09,44.62,45.0,43.98
2216,2019-06-21 09:00:00,2409.4,557.8,44.41,42.24,44.01,38.1
2217,2019-06-21 10:00:00,2681.1,761.8,43.93,38.97,41.0,38.0
2218,2019-06-21 11:00:00,2733.7,789.7,41.04,36.86,38.3,34.5
2219,2019-06-21 12:00:00,2789.0,845.0,36.21,35.4,36.11,33.62
2220,2019-06-21 13:00:00,2705.8,918.8,33.53,32.55,34.81,28.0
2221,2019-06-21 14:00:00,2521.1,910.6,32.41,27.81,34.25,24.31
2222,2019-06-21 15:00:00,2408.3,974.9,31.02,26.95,29.5,24.0
2223,2019-06-21 16:00:00,2376.3,1036.1,30.61,26.99,29.5,24.0
2224,2019-06-21 17:00:00,2479.1,1155.9,30.42,37.67,45.99,32.51
2225,2019-06-21 18:00:00,2527.5,992.5,40.79,28.61,46.4,23.6
2226,2019-06-21 19:00:00,2482.3,994.2,44.54,32.33,34.0,31.99
2227,2019-06-21 20:00:00,2464.4,924.2,42.04,25.08,33.0,22.5
2228,2019-06-21 21:00:00,2488.5,885.4,42.23,22.74,35.0,14.0
2229,2019-06-21 22:00:00,2522.4,870.7,31.3,17.44,25.99,14.0
2230,2019-06-21 23:00:00,2453.4,887.1,30.97,23.47,35.22,20.0
2231,2019-06-22 00:00:00,2270.6,747.8,33.63,29.05,33.7,23.0
2232,2019-06-22 01:00:00,2177.5,716.7,30.82,25.41,30.29,20.0
2233,2019-06-22 02:00:00,1778.4,674.8,29.99,27.13,31.89,20.0
2234,2019-06-22 03:00:00,1806.5,646.7,29.92,26.77,30.15,15.0
2235,2019-06-22 04:00:00,1635.3,610.4,29.3,26.2,31.0,12.0
2236,2019-06-22 05:00:00,1426.3,580.7,29.06,26.28,31.61,20.0
2237,2019-06-22 06:00:00,1868.9,524.9,29.91,31.05,32.5,29.98
2238,2019-06-22 07:00:00,2472.2,528.2,32.57,32.25,32.76,31.99
2239,2019-06-22 08:00:00,2466.9,522.9,34.85,30.52,31.9,29.0
2240,2019-06-22 09:00:00,2482.4,538.4,31.98,27.05,29.49,24.5
2241,2019-06-22 10:00:00,2003.2,501.9,31.06,25.81,28.0,23.11
2242,2019-06-22 11:00:00,1495.1,461.9,29.98,25.94,27.91,23.5
2243,2019-06-22 12:00:00,1661.4,505.9,29.97,25.53,28.01,22.08
2244,2019-06-22 13:00:00,1389.2,513.2,28.55,24.58,28.05,22.0
2245,2019-06-22 14:00:00,1359.4,611.2,28.45,25.07,29.08,20.5
2246,2019-06-22 15:00:00,1370.5,464.3,28.69,23.92,27.81,21.0
2247,2019-06-22 16:00:00,1802.1,458.1,29.96,29.82,32.0,28.3
2248,2019-06-22 17:00:00,2375.2,431.2,33.15,32.73,34.99,31.0
2249,2019-06-22 18:00:00,2287.4,343.4,34.73,35.27,36.9,33.81
2250,2019-06-22 19:00:00,2335.6,391.6,37.91,34.56,37.05,31.28
2251,2019-06-22 20:00:00,2186.6,242.6,35.38,33.15,38.0,30.11
2252,2019-06-22 21:00:00,2115.0,171.0,32.63,31.67,32.9,30.0
2253,2019-06-22 22:00:00,2107.3,163.3,34.03,28.47,31.05,25.8
2254,2019-06-22 23:00:00,1572.9,228.9,29.58,27.47,30.49,24.74
2255,2019-06-23 00:00:00,1154.9,178.4,28.1,24.29,25.97,21.84
2256,2019-06-23 01:00:00,1089.7,481.8,26.76,19.98,24.0,15.0
2257,2019-06-23 02:00:00,1048.8,1018.3,26.02,13.73,21.27,10.0
2258,2019-06-23 03:00:00,1042.3,1137.2,25.33,13.86,18.0,8.99
2259,2019-06-23 04:00:00,1030.7,1099.0,21.81,15.3,18.0,14.0
2260,2019-06-23 05:00:00,1041.8,1092.8,21.81,18.99,20.85,17.0
2261,2019-06-23 06:00:00,1087.5,1178.5,21.19,19.86,24.5,18.98
2262,2019-06-23 07:00:00,1289.8,1462.3,21.89,23.93,25.7,19.5
2263,2019-06-23 08:00:00,1466.4,1515.6,25.78,24.15,25.0,22.0
2264,2019-06-23 09:00:00,1525.7,1596.1,25.72,23.48,25.0,22.9
2265,2019-06-23 10:00:00,1520.7,1633.5,25.37,23.33,24.0,22.04
2266,2019-06-23 11:00:00,1461.8,1642.6,24.17,21.78,24.2,21.0
2267,2019-06-23 12:00:00,1430.7,1603.8,22.04,20.33,22.0,19.5
2268,2019-06-23 13:00:00,1368.7,1645.9,21.8,21.84,24.0,20.0
2269,2019-06-23 14:00:00,1361.2,1667.8,22.14,23.33,26.0,21.8
2270,2019-06-23 15:00:00,1371.8,1672.4,23.3,28.1,29.9,26.0
2271,2019-06-23 16:00:00,1447.1,1662.4,26.48,28.74,32.51,27.01
2272,2019-06-23 17:00:00,1626.8,1564.9,27.03,32.83,37.95,25.0
2273,2019-06-23 18:00:00,1747.0,1242.6,28.75,41.03,42.96,33.95
2274,2019-06-23 19:00:00,1724.2,576.2,35.61,37.69,38.9,35.9
2275,2019-06-23 20:00:00,1953.3,248.9,36.35,34.15,36.55,31.01
2276,2019-06-23 21:00:00,1693.0,278.0,31.89,37.71,41.0,34.15
2277,2019-06-23 22:00:00,1518.7,376.6,34.19,29.25,31.2,27.21
2278,2019-06-23 23:00:00,1398.4,748.1,28.19,26.91,28.0,24.9
2279,2019-06-24 00:00:00,1233.8,652.1,26.97,24.28,25.82,23.0
2280,2019-06-24 01:00:00,1153.4,494.5,25.68,22.21,23.51,21.0
2281,2019-06-24 02:00:00,1116.8,497.8,24.0,22.89,24.32,22.02
2282,2019-06-24 03:00:00,1113.2,470.0,24.6,22.63,23.2,21.99
2283,2019-06-24 04:00:00,1138.5,517.3,22.22,23.73,26.05,21.5
2284,2019-06-24 05:00:00,1308.7,564.7,25.97,33.3,34.0,32.49
2285,2019-06-24 06:00:00,2079.2,735.2,35.24,43.58,46.1,36.12
2286,2019-06-24 07:00:00,2490.5,689.0,47.95,35.75,36.5,35.01
2287,2019-06-24 08:00:00,2473.4,779.4,42.78,35.09,40.99,32.6
2288,2019-06-24 09:00:00,2511.3,817.3,36.24,32.66,36.4,31.8
2289,2019-06-24 10:00:00,2096.3,1002.3,32.67,35.09,39.0,32.3
2290,2019-06-24 11:00:00,2051.9,1494.4,33.47,34.93,35.75,33.1
2291,2019-06-24 12:00:00,2000.6,1512.6,33.46,33.39,35.9,32.4
2292,2019-06-24 13:00:00,1991.4,1528.7,33.03,32.85,35.2,31.0
2293,2019-06-24 14:00:00,1940.9,1546.9,32.82,32.2,34.75,29.76
2294,2019-06-24 15:00:00,1854.8,1569.5,32.22,33.13,34.66,32.2
2295,2019-06-24 16:00:00,1840.9,1049.8,32.18,35.55,38.99,33.0
2296,2019-06-24 17:00:00,2428.5,934.0,35.34,33.04,35.5,31.3
2297,2019-06-24 18:00:00,2417.4,844.2,34.26,33.19,35.6,31.0
2298,2019-06-24 19:00:00,2349.3,809.8,33.83,28.63,33.2,25.2
2299,2019-06-24 20:00:00,2233.2,742.9,33.2,23.58,25.6,20.0
2300,2019-06-24 21:00:00,2135.3,951.3,32.33,23.62,27.01,20.0
2301,2019-06-24 22:00:00,1960.6,924.9,32.06,21.34,32.48,16.0
2302,2019-06-24 23:00:00,1730.5,994.0,28.82,18.42,26.0,13.0
2303,2019-06-25 00:00:00,1351.4,1314.9,23.09,22.96,26.46,15.0
2304,2019-06-25 01:00:00,1220.2,1405.8,24.78,21.34,24.3,16.0
2305,2019-06-25 02:00:00,1192.9,1409.6,23.7,19.36,23.37,11.0
2306,2019-06-25 03:00:00,1041.9,1402.1,23.65,16.74,20.0,12.5
2307,2019-06-25 04:00:00,1187.9,1337.3,22.86,26.2,27.69,20.0
2308,2019-06-25 05:00:00,1330.4,1301.9,27.29,27.3,28.0,26.6
2309,2019-06-25 06:00:00,1773.4,1200.5,32.05,31.42,38.39,30.0
2310,2019-06-25 07:00:00,2200.8,1140.4,35.44,32.59,35.99,30.7
2311,2019-06-25 08:00:00,2383.3,1009.7,35.16,31.56,33.0,30.0
2312,2019-06-25 09:00:00,2407.6,995.7,35.43,32.86,34.5,32.1
2313,2019-06-25 10:00:00,2434.7,997.6,35.72,35.78,39.9,33.0
2314,2019-06-25 11:00:00,2390.3,1120.0,35.59,37.34,40.0,32.11
2315,2019-06-25 12:00:00,2314.1,1076.2,34.29,38.25,40.2,32.1
2316,2019-06-25 13:00:00,2275.0,1063.7,33.8,38.13,40.5,33.9
2317,2019-06-25 14:00:00,2229.6,1024.2,33.9,38.25,42.0,34.2
2318,2019-06-25 15:00:00,2179.1,973.1,33.79,38.7,44.44,35.8
2319,2019-06-25 16:00:00,2239.9,958.9,33.46,66.4,77.7,63.0
2320,2019-06-25 17:00:00,2441.2,747.2,36.78,96.21,96.21,96.21
2321,2019-06-25 18:00:00,2542.8,848.8,48.28,130.16,132.0,128.99
2322,2019-06-25 19:00:00,2507.4,813.4,56.33,110.01,190.0,74.8
2323,2019-06-25 20:00:00,2429.1,974.4,68.87,63.7,81.15,49.9
2324,2019-06-25 21:00:00,2321.8,947.7,60.43,55.35,130.0,32.1
2325,2019-06-25 22:00:00,2236.7,781.0,31.64,33.65,38.0,30.0
2326,2019-06-25 23:00:00,2041.3,781.8,30.32,37.23,37.5,36.69
2327,2019-06-26 00:00:00,1892.4,408.3,31.49,38.87,41.0,32.0
2328,2019-06-26 01:00:00,1840.5,374.5,31.59,41.55,42.2,39.91
2329,2019-06-26 02:00:00,1839.9,347.9,31.43,38.29,39.96,36.98
2330,2019-06-26 03:00:00,1822.2,349.5,31.3,35.78,36.96,34.0
2331,2019-06-26 04:00:00,1841.6,404.9,30.52,36.35,37.6,33.89
2332,2019-06-26 05:00:00,1927.4,471.7,30.87,60.87,68.49,58.17
2333,2019-06-26 06:00:00,2291.7,515.5,44.45,65.33,69.0,62.83
2334,2019-06-26 07:00:00,2378.0,510.5,59.82,83.93,83.99,83.75
2335,2019-06-26 08:00:00,2348.7,654.7,60.08,64.25,65.49,62.6
2336,2019-06-26 09:00:00,2555.7,861.7,48.44,36.89,40.3,34.0
2337,2019-06-26 10:00:00,2493.2,917.6,35.17,38.28,40.3,35.0
2338,2019-06-26 11:00:00,2238.1,1204.8,34.5,37.73,43.53,33.5
2339,2019-06-26 12:00:00,1971.3,1328.9,33.95,37.82,44.04,33.0
2340,2019-06-26 13:00:00,1853.1,1503.4,33.09,36.3,40.3,32.61
2341,2019-06-26 14:00:00,1708.7,1614.3,31.88,37.19,41.88,32.6
2342,2019-06-26 15:00:00,1503.5,1684.6,30.89,35.73,39.5,31.0
2343,2019-06-26 16:00:00,1450.9,1739.3,30.71,32.55,34.5,31.6
2344,2019-06-26 17:00:00,1533.7,1818.6,31.66,32.97,36.0,31.0
2345,2019-06-26 18:00:00,1504.0,1862.2,31.12,33.92,34.0,33.6
2346,2019-06-26 19:00:00,1389.3,1884.8,30.73,26.25,31.0,23.0
2347,2019-06-26 20:00:00,1278.1,1886.4,30.04,27.44,30.1,25.0
2348,2019-06-26 21:00:00,1203.5,1961.4,29.36,22.36,25.9,20.0
2349,2019-06-26 22:00:00,1162.0,2062.4,27.82,9.95,23.0,3.0
2350,2019-06-26 23:00:00,1099.8,2134.9,15.84,16.48,23.0,9.0
2351,2019-06-27 00:00:00,1078.4,2404.6,23.24,16.67,23.99,16.0
2352,2019-06-27 01:00:00,1067.2,2458.9,23.86,21.18,22.99,19.97
2353,2019-06-27 02:00:00,1052.5,2411.9,22.46,22.37,25.6,20.0
2354,2019-06-27 03:00:00,1051.1,2386.0,21.32,16.91,16.96,13.51
2355,2019-06-27 04:00:00,1064.0,2285.5,16.47,24.44,29.0,20.98
2356,2019-06-27 05:00:00,1078.9,2188.9,23.37,27.53,29.0,21.04
2357,2019-06-27 06:00:00,1118.2,1914.0,28.62,32.54,45.0,32.0
2358,2019-06-27 07:00:00,1384.8,1773.4,30.16,31.63,32.5,30.5
2359,2019-06-27 08:00:00,1557.3,1710.5,30.54,27.36,31.02,25.0
2360,2019-06-27 09:00:00,1604.7,1638.2,31.04,29.42,34.98,27.1
2361,2019-06-27 10:00:00,1706.7,1608.9,31.64,29.22,35.0,27.3
2362,2019-06-27 11:00:00,1713.4,1552.4,31.81,32.0,34.11,29.89
2363,2019-06-27 12:00:00,1719.5,1501.3,31.03,32.19,33.31,30.1
2364,2019-06-27 13:00:00,1803.4,1457.5,30.93,30.94,32.99,26.4
2365,2019-06-27 14:00:00,1827.5,1418.8,30.91,30.17,32.65,25.8
2366,2019-06-27 15:00:00,1826.6,1373.2,30.31,29.77,30.9,28.3
2367,2019-06-27 16:00:00,1901.1,1341.8,30.47,30.0,32.9,26.7
2368,2019-06-27 17:00:00,2195.2,1228.1,31.07,30.94,34.8,27.5
2369,2019-06-27 18:00:00,2299.1,1159.3,31.21,36.35,44.25,29.9
2370,2019-06-27 19:00:00,2278.2,1000.5,31.37,28.66,46.82,20.11
2371,2019-06-27 20:00:00,2249.0,915.7,30.95,25.98,30.0,24.0
2372,2019-06-27 21:00:00,2194.7,963.8,30.67,29.16,31.97,27.0
2373,2019-06-27 22:00:00,2118.3,901.8,32.2,29.19,34.89,26.0
2374,2019-06-27 23:00:00,1940.4,872.3,30.27,22.32,27.99,14.0
2375,2019-06-28 00:00:00,1632.8,813.8,26.04,23.61,27.5,20.0
2376,2019-06-28 01:00:00,1557.5,799.0,30.25,24.82,27.5,22.0
2377,2019-06-28 02:00:00,1567.0,759.9,30.05,25.9,27.5,21.96
2378,2019-06-28 03:00:00,1575.7,742.0,29.86,25.68,27.0,20.5
2379,2019-06-28 04:00:00,1630.1,645.5,28.66,28.56,30.5,24.9
2380,2019-06-28 05:00:00,1752.9,684.2,29.4,44.06,45.5,42.0
2381,2019-06-28 06:00:00,2206.2,852.2,47.08,54.0,61.8,47.9
2382,2019-06-28 07:00:00,2558.3,809.8,61.98,58.11,63.87,51.9
2383,2019-06-28 08:00:00,2672.6,911.2,61.66,47.48,51.89,43.35
2384,2019-06-28 09:00:00,2638.0,877.0,49.28,40.61,43.5,38.0
2385,2019-06-28 10:00:00,2545.6,761.3,43.99,36.84,41.0,34.26
2386,2019-06-28 11:00:00,2565.6,703.6,39.53,35.04,38.0,33.2
2387,2019-06-28 12:00:00,2448.3,742.4,36.75,32.63,37.1,25.5
2388,2019-06-28 13:00:00,2335.0,769.2,34.33,30.44,36.0,25.31
2389,2019-06-28 14:00:00,2223.5,757.8,33.89,28.67,33.0,25.1
2390,2019-06-28 15:00:00,2170.1,725.9,33.1,30.47,35.29,25.51
2391,2019-06-28 16:00:00,2204.8,676.8,34.4,35.43,41.83,33.69
2392,2019-06-28 17:00:00,2359.6,696.8,39.04,45.59,54.93,36.4
2393,2019-06-28 18:00:00,2409.3,671.2,54.13,57.35,64.9,48.6
2394,2019-06-28 19:00:00,2595.4,688.0,66.53,53.38,64.3,39.6
2395,2019-06-28 20:00:00,2570.5,657.3,66.06,45.62,54.5,35.0
2396,2019-06-28 21:00:00,2587.3,665.7,54.73,42.01,47.21,37.4
2397,2019-06-28 22:00:00,2544.7,600.7,48.54,34.7,38.92,30.0
2398,2019-06-28 23:00:00,2635.6,691.6,39.05,19.75,30.01,15.0
2399,2019-06-29 00:00:00,2352.8,597.6,34.11,21.69,30.6,18.0
2400,2019-06-29 01:00:00,2200.6,644.7,30.63,22.52,28.75,17.0
2401,2019-06-29 02:00:00,2098.3,707.2,29.29,23.52,30.38,13.62
2402,2019-06-29 03:00:00,2045.2,728.0,28.72,18.2,27.25,8.6
2403,2019-06-29 04:00:00,2010.7,744.6,28.63,20.21,27.0,5.0
2404,2019-06-29 05:00:00,2008.7,760.0,27.87,20.63,26.87,10.3
2405,2019-06-29 06:00:00,2109.5,761.4,29.19,18.1,30.34,8.1
2406,2019-06-29 07:00:00,2283.8,794.6,30.44,25.17,27.35,20.2
2407,2019-06-29 08:00:00,2412.1,822.8,29.15,25.22,28.57,22.2
2408,2019-06-29 09:00:00,2507.3,800.9,30.15,22.71,25.28,21.1
2409,2019-06-29 10:00:00,2441.3,820.6,28.07,25.38,27.01,22.41
2410,2019-06-29 11:00:00,2432.1,832.5,28.01,23.65,25.77,22.79
2411,2019-06-29 12:00:00,2381.3,820.5,28.01,22.39,25.0,20.5
2412,2019-06-29 13:00:00,1851.7,738.9,25.82,21.68,24.4,20.1
2413,2019-06-29 14:00:00,1771.1,647.8,25.06,21.22,23.33,13.0
2414,2019-06-29 15:00:00,1883.2,623.2,25.19,23.16,24.98,20.8
2415,2019-06-29 16:00:00,2218.3,627.4,26.39,29.77,30.39,29.01
2416,2019-06-29 17:00:00,2600.4,656.4,30.18,42.81,46.95,31.0
2417,2019-06-29 18:00:00,2562.2,657.6,40.0,51.99,63.66,48.21
2418,2019-06-29 19:00:00,2551.7,607.7,52.46,54.84,63.01,50.11
2419,2019-06-29 20:00:00,2500.8,556.8,56.23,49.01,55.01,31.0
2420,2019-06-29 21:00:00,2410.8,466.8,49.95,39.29,42.7,31.0
2421,2019-06-29 22:00:00,2339.1,395.1,41.03,32.44,34.71,31.0
2422,2019-06-29 23:00:00,2244.1,300.1,35.61,19.78,27.0,12.0
2423,2019-06-30 00:00:00,1720.8,376.8,30.41,20.0,20.0,20.0
2424,2019-06-30 01:00:00,1186.3,442.3,26.9,19.16,21.2,18.29
2425,2019-06-30 02:00:00,883.1,643.0,21.55,17.38,18.0,17.0
2426,2019-06-30 03:00:00,825.9,1281.9,17.13,16.83,25.0,14.0
2427,2019-06-30 04:00:00,766.9,1371.4,14.92,13.05,21.0,10.0
2428,2019-06-30 05:00:00,773.5,1988.5,10.16,15.61,20.0,13.0
2429,2019-06-30 06:00:00,751.7,2243.3,12.68,24.71,26.0,21.0
2430,2019-06-30 07:00:00,796.6,2365.2,15.03,14.5,27.5,12.0
2431,2019-06-30 08:00:00,901.8,2548.3,21.35,24.78,25.41,24.07
2432,2019-06-30 09:00:00,886.0,2687.8,22.23,25.24,26.0,23.0
2433,2019-06-30 10:00:00,758.7,2835.8,23.13,25.25,31.9,21.0
2434,2019-06-30 11:00:00,578.1,3004.7,23.63,14.51,15.98,10.0
2435,2019-06-30 12:00:00,509.5,2948.5,13.3,-14.78,4.0,-30.0
2436,2019-06-30 13:00:00,574.3,3013.3,0.12,-7.66,2.0,-30.0
2437,2019-06-30 14:00:00,568.5,3007.5,0.07,-0.13,3.87,-11.0
2438,2019-06-30 15:00:00,706.7,2827.7,-11.03,-2.72,8.98,-9.2
2439,2019-06-30 16:00:00,587.4,2403.0,0.02,17.89,24.98,3.0
2440,2019-06-30 17:00:00,966.1,2054.8,20.05,22.93,34.05,19.7
2441,2019-06-30 18:00:00,1826.1,1835.8,28.83,21.49,25.0,2.0
2442,2019-06-30 19:00:00,1825.9,1657.9,27.26,21.76,24.26,20.0
2443,2019-06-30 20:00:00,1848.6,1500.5,27.46,22.17,24.99,21.0
2444,2019-06-30 21:00:00,1881.4,1462.0,27.94,21.91,26.77,12.0
2445,2019-06-30 22:00:00,1954.1,1342.3,27.98,17.88,20.0,15.0
2446,2019-06-30 23:00:00,1907.3,1414.5,27.75,23.06,26.0,19.5
2447,2019-07-01 00:00:00,1881.7,1609.5,27.49,25.88,30.0,22.0
2448,2019-07-01 01:00:00,1816.4,1829.4,25.39,24.61,28.0,20.0
2449,2019-07-01 02:00:00,1794.8,1865.5,24.22,25.05,28.98,22.0
2450,2019-07-01 03:00:00,1788.8,1851.8,24.07,22.82,29.4,21.0
2451,2019-07-01 04:00:00,1797.1,1789.2,25.07,31.38,32.0,26.0
2452,2019-07-01 05:00:00,1813.8,1668.9,26.03,31.24,32.0,30.95
2453,2019-07-01 06:00:00,2091.4,1567.9,27.7,31.81,36.0,28.0
2454,2019-07-01 07:00:00,2381.4,1632.3,29.67,30.42,34.45,22.0
2455,2019-07-01 08:00:00,2402.1,1707.5,31.97,30.7,32.29,26.5
2456,2019-07-01 09:00:00,2248.5,1896.2,32.0,29.61,33.65,27.0
2457,2019-07-01 10:00:00,2121.9,2070.5,31.15,29.29,32.4,28.1
2458,2019-07-01 11:00:00,2041.1,2309.5,29.91,29.65,33.92,27.33
2459,2019-07-01 12:00:00,1992.9,2498.5,28.52,25.66,33.7,22.0
2460,2019-07-01 13:00:00,2002.6,2663.9,27.39,27.71,33.0,23.65
2461,2019-07-01 14:00:00,2001.2,2831.1,27.25,27.68,31.9,24.5
2462,2019-07-01 15:00:00,1976.9,2855.5,27.0,27.33,30.0,25.0
2463,2019-07-01 16:00:00,1959.8,2757.8,26.72,29.85,36.0,27.5
2464,2019-07-01 17:00:00,1970.5,2459.3,27.5,27.79,29.89,27.0
2465,2019-07-01 18:00:00,1958.5,2402.6,28.04,27.39,29.9,26.11
2466,2019-07-01 19:00:00,1946.2,2309.7,27.89,27.21,29.7,25.6
2467,2019-07-01 20:00:00,1924.7,2253.8,27.67,23.88,29.3,20.0
2468,2019-07-01 21:00:00,1914.0,2281.7,27.29,22.11,29.2,17.01
2469,2019-07-01 22:00:00,1916.8,2207.6,27.15,23.34,28.1,20.0
2470,2019-07-01 23:00:00,1911.3,2290.5,26.08,21.16,24.0,18.0
2471,2019-07-02 00:00:00,1813.3,2687.0,24.99,19.43,24.9,10.0
2472,2019-07-02 01:00:00,1811.7,2794.1,24.09,13.16,23.9,4.5
2473,2019-07-02 02:00:00,1804.9,2875.4,22.73,11.72,22.9,5.11
2474,2019-07-02 03:00:00,1805.8,2874.0,21.53,12.04,21.0,10.0
2475,2019-07-02 04:00:00,1812.1,2904.8,20.57,13.67,20.9,11.01
2476,2019-07-02 05:00:00,1816.4,2910.2,21.36,20.72,25.0,15.0
2477,2019-07-02 06:00:00,1849.8,2708.8,24.29,24.13,26.79,22.1
2478,2019-07-02 07:00:00,1922.8,2630.9,26.86,26.78,30.99,25.0
2479,2019-07-02 08:00:00,1951.3,2666.3,27.49,27.17,30.0,25.0
2480,2019-07-02 09:00:00,1950.5,2718.7,28.48,24.56,27.6,23.0
2481,2019-07-02 10:00:00,1949.3,2768.4,28.82,27.34,29.0,24.41
2482,2019-07-02 11:00:00,1941.9,2795.7,29.79,26.06,27.5,24.5
2483,2019-07-02 12:00:00,1930.2,2836.5,28.11,26.78,27.9,24.5
2484,2019-07-02 13:00:00,1938.0,2761.9,28.84,27.54,28.39,26.5
2485,2019-07-02 14:00:00,1934.9,2730.5,28.82,27.22,29.0,26.4
2486,2019-07-02 15:00:00,1921.7,2720.3,28.89,26.15,31.19,24.1
2487,2019-07-02 16:00:00,1908.1,2551.2,29.0,26.4,32.5,23.0
2488,2019-07-02 17:00:00,1907.9,2249.4,30.22,24.61,27.5,23.0
2489,2019-07-02 18:00:00,1916.5,2050.4,29.16,25.22,33.49,20.0
2490,2019-07-02 19:00:00,1903.6,1827.6,30.96,25.43,31.9,22.0
2491,2019-07-02 20:00:00,1886.4,1720.3,30.95,24.6,30.3,21.1
2492,2019-07-02 21:00:00,1855.2,1588.6,30.43,25.16,29.0,23.0
2493,2019-07-02 22:00:00,1842.2,1441.8,29.98,20.51,28.99,13.8
2494,2019-07-02 23:00:00,1819.3,1311.7,27.61,17.54,28.12,12.5
2495,2019-07-03 00:00:00,1978.4,1918.1,26.12,17.71,27.7,15.0
2496,2019-07-03 01:00:00,1962.0,1799.5,25.7,18.69,27.37,17.01
2497,2019-07-03 02:00:00,1988.7,1756.7,25.37,18.93,27.15,16.02
2498,2019-07-03 03:00:00,1991.2,1742.0,25.15,20.23,27.33,18.51
2499,2019-07-03 04:00:00,2018.5,1741.2,25.33,20.91,30.0,19.5
2500,2019-07-03 05:00:00,2086.6,1783.8,26.73,24.16,33.7,23.51
2501,2019-07-03 06:00:00,2308.4,1808.6,30.15,24.89,34.0,24.24
2502,2019-07-03 07:00:00,2545.4,1874.3,31.35,29.82,35.0,25.11
2503,2019-07-03 08:00:00,2629.6,2156.7,31.8,30.89,33.5,28.0
2504,2019-07-03 09:00:00,2567.4,2335.9,31.8,29.34,32.0,27.2
2505,2019-07-03 10:00:00,2516.7,2458.3,31.96,29.03,32.7,27.44
2506,2019-07-03 11:00:00,2460.7,2633.9,31.71,29.42,31.2,27.5
2507,2019-07-03 12:00:00,2402.2,2731.6,30.45,29.75,32.1,27.5
2508,2019-07-03 13:00:00,2379.4,2781.7,29.93,27.36,30.4,25.5
2509,2019-07-03 14:00:00,2316.8,2847.0,29.4,29.22,30.3,26.5
2510,2019-07-03 15:00:00,2242.8,2902.4,29.26,27.99,31.0,25.5
2511,2019-07-03 16:00:00,2227.5,2900.1,29.12,27.21,32.6,26.5
2512,2019-07-03 17:00:00,2313.0,2785.2,29.99,27.82,32.9,26.5
2513,2019-07-03 18:00:00,2337.0,2684.3,30.3,27.36,32.9,26.0
